,gene_id,gene_ontology
11647,fadI|flrD|fsrC|b3844|ECK3836,riboflavin reductase (NADPH) activity
11648,fadI|flrD|fsrC|b3844|ECK3836,iron ion homeostasis
11649,fadI|flrD|fsrC|b3844|ECK3836,oxidation-reduction process
11650,fadI|flrD|fsrC|b3844|ECK3836,oxidation-reduction process
11651,fadI|flrD|fsrC|b3844|ECK3836,oxidoreductase activity
11652,fadI|flrD|fsrC|b3844|ECK3836,oxidoreductase activity
11653,fadI|flrD|fsrC|b3844|ECK3836,ion transport
11654,apaH,bis(5'-nucleosyl)-tetraphosphatase activity
11655,apaH,nucleobase-containing small molecule interconversion
11656,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11657,apaH,RNA decapping
11658,apaH,RNA decapping
11659,apaH,response to X-ray
11660,apaH,hydrolase activity
11661,apaH,hydrolase activity
11662,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11663,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11664,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11665,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11666,apaH,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
11667,ybaB,DNA binding
11668,ybaB,bacterial nucleoid
11669,ybaB,protein binding
11670,ybaB,response to radiation
11671,ybaB,cytosol
11672,ybaB,nucleoid
11673,ybaB,cytoplasm
11674,ybaB,cytoplasm
11675,ybaB,DNA binding
11676,ybaB,DNA binding
11677,ybaB,DNA binding
11678,ybaB,DNA binding
11679,ybaB,cytosol
11680,yzzR|ssi7|fliY|b1920|ECK1919,ion transmembrane transport
11681,yzzR|ssi7|fliY|b1920|ECK1919,ligand-gated ion channel activity
11682,yzzR|ssi7|fliY|b1920|ECK1919,membrane
11683,yzzR|ssi7|fliY|b1920|ECK1919,amino acid binding
11684,yzzR|ssi7|fliY|b1920|ECK1919,diaminopimelate transport
11685,yzzR|ssi7|fliY|b1920|ECK1919,sulfur utilization
11686,yzzR|ssi7|fliY|b1920|ECK1919,amino acid transport
11687,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transport
11688,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transport
11689,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transport
11690,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transport
11691,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transmembrane transporter activity
11692,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transmembrane transporter activity
11693,yzzR|ssi7|fliY|b1920|ECK1919,L-cystine transmembrane transporter activity
11694,yzzR|ssi7|fliY|b1920|ECK1919,outer membrane-bounded periplasmic space
11695,yzzR|ssi7|fliY|b1920|ECK1919,outer membrane-bounded periplasmic space
11696,yzzR|ssi7|fliY|b1920|ECK1919,outer membrane-bounded periplasmic space
11697,yzzR|ssi7|fliY|b1920|ECK1919,periplasmic space
11698,yzzR|ssi7|fliY|b1920|ECK1919,periplasmic space
11699,b1843|ECK1844,nitrogen compound metabolic process
11700,rpoF|flaD|b1922|ECK1921,"regulation of DNA-templated transcription, initiation"
11701,rpoF|flaD|b1922|ECK1921,regulation of gene expression
11702,rpoF|flaD|b1922|ECK1921,"DNA-templated transcription, initiation"
11703,rpoF|flaD|b1922|ECK1921,DNA-binding transcription factor activity
11704,rpoF|flaD|b1922|ECK1921,transcription initiation from bacterial-type RNA polymerase promoter
11705,rpoF|flaD|b1922|ECK1921,DNA-directed 5'-3' RNA polymerase activity
11706,rpoF|flaD|b1922|ECK1921,cytosol
11707,rpoF|flaD|b1922|ECK1921,protein binding
11708,rpoF|flaD|b1922|ECK1921,protein binding
11709,rpoF|flaD|b1922|ECK1921,protein binding
11710,rpoF|flaD|b1922|ECK1921,"regulation of transcription, DNA-templated"
11711,rpoF|flaD|b1922|ECK1921,"regulation of transcription, DNA-templated"
11712,rpoF|flaD|b1922|ECK1921,DNA binding
11713,rpoF|flaD|b1922|ECK1921,DNA binding
11714,rpoF|flaD|b1922|ECK1921,DNA binding
11715,rpoF|flaD|b1922|ECK1921,sigma factor activity
11716,rpoF|flaD|b1922|ECK1921,sigma factor activity
11717,rpoF|flaD|b1922|ECK1921,sigma factor activity
11718,rpoF|flaD|b1922|ECK1921,cytoplasm
11719,rpoF|flaD|b1922|ECK1921,cytoplasm
11720,rpoF|flaD|b1922|ECK1921,cytoplasm
11721,rpoF|flaD|b1922|ECK1921,"regulation of transcription, DNA-templated"
11722,b1071|ECK1056,bacterial-type flagellum organization
11723,b1071|ECK1056,negative regulation of proteolysis
11724,b1071|ECK1056,sigma factor antagonist activity
11725,b1071|ECK1056,"negative regulation of transcription, DNA-templated"
11726,b1071|ECK1056,protein binding
11727,b1071|ECK1056,protein binding
11728,b1071|ECK1056,protein binding
11729,slpA|yaaD|b0028|ECK0029,protein peptidyl-prolyl isomerization
11730,slpA|yaaD|b0028|ECK0029,chaperone-mediated protein folding
11731,slpA|yaaD|b0028|ECK0029,protein binding
11732,slpA|yaaD|b0028|ECK0029,isomerase activity
11733,slpA|yaaD|b0028|ECK0029,cytosol
11734,slpA|yaaD|b0028|ECK0029,peptidyl-prolyl cis-trans isomerase activity
11735,slpA|yaaD|b0028|ECK0029,peptidyl-prolyl cis-trans isomerase activity
11736,slpA|yaaD|b0028|ECK0029,peptidyl-prolyl cis-trans isomerase activity
11737,slpA|yaaD|b0028|ECK0029,peptidyl-prolyl cis-trans isomerase activity
11738,ygdO|ygdF|b2829|ECK2825,phosphoenolpyruvate-dependent sugar phosphotransferase system
11739,ygdO|ygdF|b2829|ECK2825,phosphoenolpyruvate-dependent sugar phosphotransferase system
11740,ygdO|ygdF|b2829|ECK2825,carbohydrate transport
11741,ygdO|ygdF|b2829|ECK2825,response to organonitrogen compound
11742,ygdO|ygdF|b2829|ECK2825,protein phosphorylation
11743,ygdO|ygdF|b2829|ECK2825,"transferase activity, transferring phosphorus-containing groups"
11744,ygdO|ygdF|b2829|ECK2825,catalytic activity
11745,ygdO|ygdF|b2829|ECK2825,metal ion binding
11746,ygdO|ygdF|b2829|ECK2825,transferase activity
11747,ygdO|ygdF|b2829|ECK2825,phosphorylation
11748,ygdO|ygdF|b2829|ECK2825,phosphorylation
11749,ygdO|ygdF|b2829|ECK2825,kinase activity
11750,ygdO|ygdF|b2829|ECK2825,phosphoenolpyruvate-protein phosphotransferase activity
11751,ygdO|ygdF|b2829|ECK2825,phosphoenolpyruvate-protein phosphotransferase activity
11752,ygdO|ygdF|b2829|ECK2825,cytoplasm
11753,ygdO|ygdF|b2829|ECK2825,cytoplasm
11754,rimP,ribosomal small subunit biogenesis
11755,rimP,translation
11756,rimP,cytosol
11757,rimP,protein binding
11758,rimP,protein binding
11759,rimP,ribosomal small subunit biogenesis
11760,rimP,ribosomal small subunit biogenesis
11761,rimP,ribosome biogenesis
11762,rimP,cytoplasm
11763,rimP,cytoplasm
11764,rimP,cytoplasm
11765,rimP,ribosomal small subunit assembly
11766,rimP,ribosomal small subunit assembly
11767,rimP,cytosol
11768,rimP,translation
11769,ydiA|b1703|ECK1701,ADP binding
11770,ydiA|b1703|ECK1701,"phosphotransferase activity, phosphate group as acceptor"
11771,ydiA|b1703|ECK1701,protein dephosphorylation
11772,ydiA|b1703|ECK1701,protein phosphorylation
11773,ydiA|b1703|ECK1701,regulation of catalytic activity
11774,ydiA|b1703|ECK1701,cytosol
11775,ydiA|b1703|ECK1701,"transferase activity, transferring phosphorus-containing groups"
11776,ydiA|b1703|ECK1701,protein serine/threonine kinase activity
11777,ydiA|b1703|ECK1701,protein serine/threonine kinase activity
11778,ydiA|b1703|ECK1701,phosphorylation
11779,ydiA|b1703|ECK1701,regulation of transferase activity
11780,ydiA|b1703|ECK1701,enzyme regulator activity
11781,ydiA|b1703|ECK1701,kinase activity
11782,ydiA|b1703|ECK1701,transferase activity
11783,ydiA|b1703|ECK1701,ATP binding
11784,ydiA|b1703|ECK1701,protein binding
11785,ydiA|b1703|ECK1701,nucleotide binding
11786,b1983|ECK1978,"regulation of transcription, DNA-templated"
11787,b1983|ECK1978,protein binding
11788,b1983|ECK1978,cytosol
11789,b1983|ECK1978,DNA binding
11790,b1983|ECK1978,DNA binding
11791,b1983|ECK1978,cytoplasm
11792,b1983|ECK1978,cytoplasm
11793,b1983|ECK1978,cytoplasm
11794,b1983|ECK1978,cytosol
11795,b1864|ECK1865,"regulation of transcription, DNA-templated"
11796,b1864|ECK1865,response to ionizing radiation
11797,b1864|ECK1865,cytosol
11798,b1864|ECK1865,cytosol
11799,b1864|ECK1865,DNA binding
11800,b1864|ECK1865,DNA binding
11801,b1864|ECK1865,cytoplasm
11802,b1864|ECK1865,cytoplasm
11803,b1864|ECK1865,cytoplasm
11804,b1864|ECK1865,cytosol
11805,b1840|ECK1841,copper ion transport
11806,b1840|ECK1841,plasma membrane
11807,b1840|ECK1841,plasma membrane
11808,b1840|ECK1841,plasma membrane
11809,b1840|ECK1841,plasma membrane
11810,b1840|ECK1841,integral component of membrane
11811,b1840|ECK1841,integral component of membrane
11812,b1840|ECK1841,membrane
11813,b1840|ECK1841,plasma membrane
11814,b3304|ECK3291,5S rRNA binding
11815,b3304|ECK3291,cytosol
11816,b3304|ECK3291,translation
11817,b3304|ECK3291,translation
11818,b3304|ECK3291,structural constituent of ribosome
11819,b3304|ECK3291,cytosolic large ribosomal subunit
11820,b3304|ECK3291,rRNA binding
11821,b3304|ECK3291,rRNA binding
11822,b3304|ECK3291,ribosome
11823,b3304|ECK3291,ribosome
11824,b3304|ECK3291,RNA binding
11825,b3304|ECK3291,5S rRNA binding
11826,b3304|ECK3291,cytosolic large ribosomal subunit
11827,yebU|b1835|ECK1834,rRNA methylation
11828,yebU|b1835|ECK1834,rRNA (cytosine) methyltransferase activity
11829,yebU|b1835|ECK1834,methylation
11830,yebU|b1835|ECK1834,transferase activity
11831,yebU|b1835|ECK1834,S-adenosylmethionine-dependent methyltransferase activity
11832,yebU|b1835|ECK1834,rRNA methyltransferase activity
11833,yebU|b1835|ECK1834,methyltransferase activity
11834,yebU|b1835|ECK1834,methyltransferase activity
11835,yebU|b1835|ECK1834,rRNA processing
11836,yebU|b1835|ECK1834,rRNA processing
11837,yebU|b1835|ECK1834,cytoplasm
11838,yebU|b1835|ECK1834,cytoplasm
11839,yebU|b1835|ECK1834,cytoplasm
11840,yebU|b1835|ECK1834,rRNA base methylation
11841,yebU|b1835|ECK1834,rRNA (cytosine-C5-)-methyltransferase activity
11842,yebU|b1835|ECK1834,RNA binding
11843,yebU|b1835|ECK1834,RNA binding
11844,yebU|b1835|ECK1834,rRNA (cytosine-C5-)-methyltransferase activity
11845,yebU|b1835|ECK1834,rRNA base methylation
11846,yebU|b1835|ECK1834,RNA methylation
11847,b1834|ECK1833,plasma membrane
11848,b1834|ECK1833,plasma membrane
11849,b1834|ECK1833,plasma membrane
11850,b1834|ECK1833,intermembrane lipid transfer
11851,b1834|ECK1833,intracellular transport
11852,b1834|ECK1833,identical protein binding
11853,b1834|ECK1833,outer membrane-bounded periplasmic space
11854,b1834|ECK1833,integral component of plasma membrane
11855,b1834|ECK1833,integral component of membrane
11856,b1834|ECK1833,membrane
11857,yebR|b1832|ECK1831,cytosol
11858,yebR|b1832|ECK1831,cytosol
11859,yebR|b1832|ECK1831,oxidoreductase activity
11860,yebR|b1832|ECK1831,oxidation-reduction process
11861,yebR|b1832|ECK1831,L-methionine-(R)-S-oxide reductase activity
11862,yebR|b1832|ECK1831,L-methionine-(R)-S-oxide reductase activity
11863,yebR|b1832|ECK1831,cytosol
11864,yebR|b1832|ECK1831,methionine-R-sulfoxide reductase activity
11865,fepB,cellular response to DNA damage stimulus
11866,fepB,ferric-enterobactin import into cell
11867,fepB,outer membrane-bounded periplasmic space
11868,fepB,outer membrane-bounded periplasmic space
11869,fepB,iron ion homeostasis
11870,fepB,periplasmic space
11871,fepB,periplasmic space
11872,fepB,ion transport
11873,fepB,enterobactin transport
11874,fepB,outer membrane-bounded periplasmic space
11875,feoA,cellular response to DNA damage stimulus
11876,feoA,cytoplasm
11877,feoA,cytoplasm
11878,feoA,ion transport
11879,feoA,transition metal ion binding
11880,feoA,iron ion homeostasis
11881,gpsA,glycerophospholipid biosynthetic process
11882,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11883,gpsA,glycerol-3-phosphate biosynthetic process
11884,gpsA,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
11885,gpsA,oxidoreductase activity
11886,gpsA,oxidoreductase activity
11887,gpsA,phospholipid biosynthetic process
11888,gpsA,phospholipid biosynthetic process
11889,gpsA,glycerophospholipid metabolic process
11890,gpsA,lipid metabolic process
11891,gpsA,NAD binding
11892,gpsA,glycerol-3-phosphate catabolic process
11893,gpsA,glycerol-3-phosphate dehydrogenase complex
11894,gpsA,glycerol-3-phosphate metabolic process
11895,gpsA,carbohydrate metabolic process
11896,gpsA,glycerol-3-phosphate dehydrogenase [NAD+] activity
11897,gpsA,glycerol-3-phosphate dehydrogenase [NAD+] activity
11898,gpsA,cytosol
11899,gpsA,glycerophospholipid biosynthetic process
11900,gpsA,glycerophospholipid biosynthetic process
11901,gpsA,oxidation-reduction process
11902,gpsA,oxidation-reduction process
11903,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11904,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11905,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11906,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11907,gpsA,cytoplasm
11908,gpsA,cytoplasm
11909,gpsA,cytoplasm
11910,gpsA,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity
11911,gpsA,cytosol
11912,gpsA,glycerol-3-phosphate metabolic process
11913,gpsA,glycerophospholipid biosynthetic process
11914,fdoI,cellular response to DNA damage stimulus
11915,fdoI,electron transfer activity
11916,fdoI,formate dehydrogenase (NAD+) activity
11917,fdoI,formate oxidation
11918,fdoI,oxidation-reduction process
11919,fdoI,integral component of membrane
11920,fdoI,integral component of membrane
11921,fdoI,membrane
11922,fdoI,membrane
11923,fdoI,plasma membrane
11924,fdoI,plasma membrane
11925,fdoI,plasma membrane
11926,fdoI,plasma membrane
11927,fdoI,respiratory electron transport chain
11928,fdoI,integral component of plasma membrane
11929,fdoI,heme binding
11930,fdoI,metal ion binding
11931,fdoI,cellular respiration
11932,fdoI,cellular respiration
11933,fdoI,formate dehydrogenase complex
11934,fdoI,formate dehydrogenase complex
11935,fdoI,anaerobic respiration
11936,fdoI,anaerobic respiration
11937,fdoI,integral component of membrane
11938,fdoI,plasma membrane
11939,fdoI,anaerobic respiration
11940,fdoI,formate dehydrogenase (quinone) activity
11941,fdoI,oxidoreductase activity
11942,fdoI,formate oxidation
11943,fdoI,formate dehydrogenase complex
11944,pps|b1702|ECK1700,catalytic activity
11945,pps|b1702|ECK1700,cytosol
11946,pps|b1702|ECK1700,metal ion binding
11947,pps|b1702|ECK1700,"transferase activity, transferring phosphorus-containing groups"
11948,pps|b1702|ECK1700,transferase activity
11949,pps|b1702|ECK1700,kinase activity
11950,pps|b1702|ECK1700,kinase activity
11951,pps|b1702|ECK1700,pyruvate metabolic process
11952,pps|b1702|ECK1700,magnesium ion binding
11953,pps|b1702|ECK1700,phosphorylation
11954,pps|b1702|ECK1700,phosphorylation
11955,pps|b1702|ECK1700,ATP binding
11956,pps|b1702|ECK1700,ATP binding
11957,pps|b1702|ECK1700,nucleotide binding
11958,pps|b1702|ECK1700,"pyruvate, water dikinase activity"
11959,pps|b1702|ECK1700,"pyruvate, water dikinase activity"
11960,pps|b1702|ECK1700,"pyruvate, water dikinase activity"
11961,pps|b1702|ECK1700,gluconeogenesis
11962,pps|b1702|ECK1700,gluconeogenesis
11963,b1828|ECK1827,transmembrane transport
11964,b1828|ECK1827,plasma membrane
11965,b1828|ECK1827,plasma membrane
11966,b1828|ECK1827,plasma membrane
11967,b1828|ECK1827,plasma membrane
11968,b1828|ECK1827,integral component of membrane
11969,b1828|ECK1827,membrane
11970,b1828|ECK1827,transmembrane transporter activity
11971,b1828|ECK1827,transmembrane transport
11972,b1828|ECK1827,integral component of membrane
11973,b1828|ECK1827,integral component of plasma membrane
11974,b1828|ECK1827,transmembrane transporter activity
11975,yebP|b1827|ECK1826,protein binding
11976,yebP|b1827|ECK1826,"regulation of transcription, DNA-templated"
11977,yebP|b1827|ECK1826,DNA binding
11978,yebP|b1827|ECK1826,DNA binding
11979,yebP|b1827|ECK1826,cytosol
11980,yebP|b1827|ECK1826,"negative regulation of transcription, DNA-templated"
11981,yebP|b1827|ECK1826,"negative regulation of transcription, DNA-templated"
11982,yebP|b1827|ECK1826,"negative regulation of transcription, DNA-templated"
11983,yebP|b1827|ECK1826,DNA-binding transcription factor activity
11984,yebP|b1827|ECK1826,DNA-binding transcription factor activity
11985,yebP|b1827|ECK1826,DNA-binding transcription factor activity
11986,yebP|b1827|ECK1826,"negative regulation of transcription, DNA-templated"
11987,yebP|b1827|ECK1826,DNA-binding transcription factor activity
11988,yebP|b1827|ECK1826,DNA binding
11989,yebN|b1821|ECK1819,ion transport
11990,yebN|b1821|ECK1819,manganese ion transmembrane transport
11991,yebN|b1821|ECK1819,manganese ion transmembrane transport
11992,yebN|b1821|ECK1819,manganese ion transmembrane transport
11993,yebN|b1821|ECK1819,manganese ion transmembrane transporter activity
11994,yebN|b1821|ECK1819,manganese ion transmembrane transporter activity
11995,yebN|b1821|ECK1819,response to manganese ion
11996,yebN|b1821|ECK1819,integral component of plasma membrane
11997,yebN|b1821|ECK1819,plasma membrane
11998,yebN|b1821|ECK1819,plasma membrane
11999,yebN|b1821|ECK1819,plasma membrane
12000,yebN|b1821|ECK1819,plasma membrane
12001,yebN|b1821|ECK1819,plasma membrane
12002,yebN|b1821|ECK1819,integral component of membrane
12003,yebN|b1821|ECK1819,membrane
12004,pdeD,cellular response to DNA damage stimulus
12005,pdeD,integral component of membrane
12006,pdeD,membrane
12007,pdeD,integral component of plasma membrane
12008,pdeD,outer membrane-bounded periplasmic space
12009,pdeD,cytosol
12010,pdeD,plasma membrane
12011,pdeD,plasma membrane
12012,pdeD,cyclic-guanylate-specific phosphodiesterase activity
12013,pdeD,hydrolase activity
12014,b1476|ECK1470,formate dehydrogenase (NAD+) activity
12015,b1476|ECK1470,formate oxidation
12016,b1476|ECK1470,heme binding
12017,b1476|ECK1470,integral component of plasma membrane
12018,b1476|ECK1470,formate dehydrogenase (quinone) activity
12019,b1476|ECK1470,oxidation-reduction process
12020,b1476|ECK1470,membrane
12021,b1476|ECK1470,membrane
12022,b1476|ECK1470,respiratory electron transport chain
12023,b1476|ECK1470,metal ion binding
12024,b1476|ECK1470,plasma membrane
12025,b1476|ECK1470,plasma membrane
12026,b1476|ECK1470,plasma membrane
12027,b1476|ECK1470,plasma membrane
12028,b1476|ECK1470,cellular respiration
12029,b1476|ECK1470,integral component of membrane
12030,b1476|ECK1470,integral component of membrane
12031,b1476|ECK1470,formate dehydrogenase complex
12032,b1476|ECK1470,formate dehydrogenase complex
12033,b1476|ECK1470,formate dehydrogenase complex
12034,b1476|ECK1470,anaerobic respiration
12035,b1476|ECK1470,electron transfer activity
12036,b1476|ECK1470,electron transfer activity
12037,b1476|ECK1470,oxidoreductase activity
12038,b1476|ECK1470,integral component of membrane
12039,b1476|ECK1470,formate dehydrogenase complex
12040,b1476|ECK1470,formate oxidation
12041,b1476|ECK1470,formate dehydrogenase (quinone) activity
12042,b1476|ECK1470,plasma membrane
12043,b1476|ECK1470,anaerobic respiration
12044,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase activity
12045,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase activity
12046,envM|gts|qmeA|b1288|ECK1283,protein binding
12047,envM|gts|qmeA|b1288|ECK1283,oxidoreductase activity
12048,envM|gts|qmeA|b1288|ECK1283,fatty acid biosynthetic process
12049,envM|gts|qmeA|b1288|ECK1283,fatty acid biosynthetic process
12050,envM|gts|qmeA|b1288|ECK1283,fatty acid biosynthetic process
12051,envM|gts|qmeA|b1288|ECK1283,fatty acid metabolic process
12052,envM|gts|qmeA|b1288|ECK1283,lipid metabolic process
12053,envM|gts|qmeA|b1288|ECK1283,identical protein binding
12054,envM|gts|qmeA|b1288|ECK1283,biotin biosynthetic process
12055,envM|gts|qmeA|b1288|ECK1283,biotin biosynthetic process
12056,envM|gts|qmeA|b1288|ECK1283,cytosol
12057,envM|gts|qmeA|b1288|ECK1283,cytosol
12058,envM|gts|qmeA|b1288|ECK1283,fatty acid elongation
12059,envM|gts|qmeA|b1288|ECK1283,fatty acid elongation
12060,envM|gts|qmeA|b1288|ECK1283,protein homotetramerization
12061,envM|gts|qmeA|b1288|ECK1283,oxidation-reduction process
12062,envM|gts|qmeA|b1288|ECK1283,oxidation-reduction process
12063,envM|gts|qmeA|b1288|ECK1283,response to antibiotic
12064,envM|gts|qmeA|b1288|ECK1283,lipid biosynthetic process
12065,envM|gts|qmeA|b1288|ECK1283,lipid biosynthetic process
12066,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase (NADH) activity
12067,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase (NADH) activity
12068,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase (NADH) activity
12069,envM|gts|qmeA|b1288|ECK1283,enoyl-[acyl-carrier-protein] reductase (NADH) activity
12070,b1093|ECK1079,3-oxo-glutaryl-[acp] methyl ester reductase activity
12071,b1093|ECK1079,3-oxo-pimeloyl-[acp] methyl ester reductase activity
12072,b1093|ECK1079,oxidoreductase activity
12073,b1093|ECK1079,oxidoreductase activity
12074,b1093|ECK1079,fatty acid metabolic process
12075,b1093|ECK1079,lipid metabolic process
12076,b1093|ECK1079,identical protein binding
12077,b1093|ECK1079,NAD binding
12078,b1093|ECK1079,NADP binding
12079,b1093|ECK1079,fatty acid elongation
12080,b1093|ECK1079,cytosol
12081,b1093|ECK1079,cytosol
12082,b1093|ECK1079,metal ion binding
12083,b1093|ECK1079,biotin biosynthetic process
12084,b1093|ECK1079,oxidation-reduction process
12085,b1093|ECK1079,oxidation-reduction process
12086,b1093|ECK1079,lipid biosynthetic process
12087,b1093|ECK1079,fatty acid biosynthetic process
12088,b1093|ECK1079,fatty acid biosynthetic process
12089,b1093|ECK1079,fatty acid biosynthetic process
12090,b1093|ECK1079,fatty acid biosynthetic process
12091,b1093|ECK1079,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
12092,b1093|ECK1079,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
12093,b1093|ECK1079,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
12094,b1093|ECK1079,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
12095,b1093|ECK1079,oxidation-reduction process
12096,b1093|ECK1079,fatty acid elongation
12097,b1093|ECK1079,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
12098,yobC|b1844|ECK1845,nucleic acid phosphodiester bond hydrolysis
12099,yobC|b1844|ECK1845,nucleic acid phosphodiester bond hydrolysis
12100,yobC|b1844|ECK1845,nucleic acid phosphodiester bond hydrolysis
12101,yobC|b1844|ECK1845,hydrolase activity
12102,yobC|b1844|ECK1845,cellular response to DNA damage stimulus
12103,yobC|b1844|ECK1845,DNA repair
12104,yobC|b1844|ECK1845,exonuclease activity
12105,yobC|b1844|ECK1845,nuclease activity
12106,yobC|b1844|ECK1845,nucleic acid binding
12107,yobC|b1844|ECK1845,3'-5' exonuclease activity
12108,yobC|b1844|ECK1845,mismatch repair
12109,yobC|b1844|ECK1845,cytosol
12110,yobC|b1844|ECK1845,DNA replication proofreading
12111,yobC|b1844|ECK1845,3'-5' exonuclease activity
12112,yobC|b1844|ECK1845,"DNA polymerase III, core complex"
12113,glmD|b0678|ECK0666,cytosol
12114,glmD|b0678|ECK0666,metabolic process
12115,glmD|b0678|ECK0666,N-acetylglucosamine metabolic process
12116,glmD|b0678|ECK0666,N-acetylglucosamine metabolic process
12117,glmD|b0678|ECK0666,catalytic activity
12118,glmD|b0678|ECK0666,identical protein binding
12119,glmD|b0678|ECK0666,N-acetylneuraminate catabolic process
12120,glmD|b0678|ECK0666,N-acetylneuraminate catabolic process
12121,glmD|b0678|ECK0666,carbohydrate metabolic process
12122,glmD|b0678|ECK0666,carbohydrate metabolic process
12123,glmD|b0678|ECK0666,hydrolase activity
12124,glmD|b0678|ECK0666,UDP-N-acetylglucosamine biosynthetic process
12125,glmD|b0678|ECK0666,glucosamine-6-phosphate deaminase activity
12126,glmD|b0678|ECK0666,glucosamine-6-phosphate deaminase activity
12127,glmD|b0678|ECK0666,glucosamine-6-phosphate deaminase activity
12128,glmD|b0678|ECK0666,glucosamine-6-phosphate deaminase activity
12129,glmD|b0678|ECK0666,N-acetylglucosamine catabolic process
12130,glmD|b0678|ECK0666,N-acetylglucosamine catabolic process
12131,glmD|b0678|ECK0666,glucosamine-6-phosphate deaminase activity
12132,glmD|b0678|ECK0666,N-acetylneuraminate catabolic process
12133,glmD|b0678|ECK0666,UDP-N-acetylglucosamine biosynthetic process
12134,glmD|b0678|ECK0666,glucosamine catabolic process
12135,glmD|b0678|ECK0666,cytoplasm
12136,glmD|b0678|ECK0666,cytosol
12137,glmD|b0678|ECK0666,identical protein binding
12138,yhaD|b3124|ECK3112,glycerate 2-kinase activity
12139,yhaD|b3124|ECK3112,glycerate 2-kinase activity
12140,yhaD|b3124|ECK3112,transferase activity
12141,yhaD|b3124|ECK3112,organic acid phosphorylation
12142,yhaD|b3124|ECK3112,phosphorylation
12143,yhaD|b3124|ECK3112,ATP binding
12144,yhaD|b3124|ECK3112,nucleotide binding
12145,yhaD|b3124|ECK3112,glycerate kinase activity
12146,yhaD|b3124|ECK3112,galactarate catabolic process
12147,yhaD|b3124|ECK3112,D-glucarate catabolic process
12148,yhaD|b3124|ECK3112,kinase activity
12149,garL,cytoplasm
12150,garL,glucarate catabolic process
12151,garL,2-dehydro-3-deoxyglucarate aldolase activity
12152,garL,carbon-carbon lyase activity
12153,garL,magnesium ion binding
12154,garL,lyase activity
12155,garL,catalytic activity
12156,garL,glucarate catabolic process
12157,garL,metal ion binding
12158,garL,2-dehydro-3-deoxyglucarate aldolase activity
12159,garL,2-dehydro-3-deoxyglucarate aldolase activity
12160,garL,2-dehydro-3-deoxyglucarate aldolase activity
12161,garL,2-dehydro-3-deoxyglucarate aldolase activity
12162,garL,galactarate catabolic process
12163,garL,galactarate catabolic process
12164,garL,galactarate catabolic process
12165,garL,D-glucarate catabolic process
12166,garL,D-glucarate catabolic process
12167,garL,aldehyde-lyase activity
12168,garL,cytoplasm
12169,b1808|ECK1806,iron-sulfur cluster binding
12170,b1808|ECK1806,metal ion binding
12171,b1808|ECK1806,DNA duplex unwinding
12172,b1808|ECK1806,cellular response to DNA damage stimulus
12173,b1808|ECK1806,DNA repair
12174,b1808|ECK1806,DNA helicase activity
12175,b1808|ECK1806,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
12176,b1808|ECK1806,postreplication repair
12177,b1808|ECK1806,protein binding
12178,b1808|ECK1806,nucleobase-containing compound metabolic process
12179,b1808|ECK1806,nucleic acid binding
12180,b1808|ECK1806,hydrolase activity
12181,b1808|ECK1806,hydrolase activity
12182,b1808|ECK1806,ATP binding
12183,b1808|ECK1806,ATP binding
12184,b1808|ECK1806,helicase activity
12185,b1808|ECK1806,helicase activity
12186,b1808|ECK1806,helicase activity
12187,b1808|ECK1806,DNA binding
12188,b1808|ECK1806,DNA binding
